EQUIP;OPCO;SUBST;TRANSFORMER_BANK;LOWSIDE_VOLTAGE;CNR_MVA;CALC_PLBN_RATING;THERMAL_STUDY_RATING;LIMITING_ELEMENT;RATING_MVA;YEAR;SUMMER_PEAK_LOAD_MVA
100015732985;NYSEG;PEACH   LAKE #1  4.8KV;3-1917  (5751KVA 3PH;4.8;5.7;6.27;;;6.27;2011;3.7
100015732943;NYSEG;PEACH   LAKE #2  4.8KV;3-3500 (10.5MVA 3PH);4.8;10.5;11.55;;;11.55;2011;3.71
100015732946;NYSEG;PEACH   LAKE #2  4.8KV;3-3500 (10.5MVA 3PH);4.8;10.5;11.55;;;11.55;2011;3.71
100015732949;NYSEG;PEACH   LAKE #2  4.8KV;3-3500 (10.5MVA 3PH);4.8;10.5;11.55;;;11.55;2011;3.71
100015733175;NYSEG;POUND RIDGE  13.2KV;1-12/16/20/22MVA,TRF;13.2;22;24.2;;;24.2;2011;11.23
100015733110;NYSEG;POUND RIDGE #2 13.2KV;1 - 7.5/10.5MVA;13.2;10.5;11.55;;;11.55;2011;8.8800000000000008
100015733231;NYSEG;PUTNAM  LAKE  13.2KV;1-12/16/20/22MVA,TRF;13.2;22;24.2;;;24.2;2011;17.52
100015733352;NYSEG;SYLVAN   LAKE  13.2KV;1-12/16/20/22MVA,TRF;13.2;22;24.2;;;24.2;2011;20.440000000000001
100015733398;NYSEG;TEAKETTLE SPOUT  13.2KV;1-12/16/20/22MVA,TRF;13.2;22.47;24.72;;;24.72;2011;14.37
100015733878;NYSEG;TEN  MILE  RIVER  13.2KV;1-12/16/20/22MVA,TRF;13.2;22.36;24.6;;;24.6;2011;9.4
100015733512;NYSEG;TILLY  FOSTER  13.2KV;1-20/26/33/37MVA,TRF;13.2;37.58;41.34;;;41.34;2011;30.46
100015733762;NYSEG;UNION  VALLEY  13.2KV;1-20/26/33/37MVA,TRF;13.2;37;40.700000000000003;;;40.700000000000003;2011;26.18
100015732503;NYSEG;WEST PATTERSON  13.2KV;3-2800KVA (8400 3PH);13.2;8.4;9.24;;;9.24;2011;7.86
100015732505;NYSEG;WEST PATTERSON  13.2KV;3-2800KVA (8400 3PH);13.2;8.4;9.24;;;9.24;2011;7.86
100015732507;NYSEG;WEST PATTERSON  13.2KV;3-2800KVA (8400 3PH);13.2;8.4;9.24;;;9.24;2011;7.86
100015757412;NYSEG;BATH#2 12.5KV;SUB-TRF 1-2500KVA;12.5;3.13;3.44;;;3.44;2011;1.29
100015756893;NYSEG;BROAD ST#1  12.5KV;LTC-TRF 1-12/16/20MV;12.5;22.4;24.64;;;24.64;2011;11.32
100015756897;NYSEG;BROAD ST#2  12.5KV;SUB-TRF 3-3333KVA;12.5;12.5;13.75;;;13.75;2011;7.39
100015756898;NYSEG;BROAD ST#2  12.5KV;SUB-TRF 3-3333KVA;12.5;12.5;13.75;;;13.75;2011;7.39
100015756899;NYSEG;BROAD ST#2  12.5KV;SUB-TRF 3-3333KVA;12.5;12.5;13.75;;;13.75;2011;7.39
100015756822;NYSEG;BULKHEAD#1  4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.19
100015756823;NYSEG;BULKHEAD#1  4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.19
100015756824;NYSEG;BULKHEAD#1  4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.19
100015756825;NYSEG;BULKHEAD#2  12.5KV;LTC-TRF 1-7.5/9.375/;12.5;10.5;11.55;;;11.55;2011;10.11
100015757524;NYSEG;CAMPBELL 12.5KV;SUB-TRF 3-2500KVA;12.5;8.4;9.24;;;9.24;2011;3.14
100015757525;NYSEG;CAMPBELL 12.5KV;SUB-TRF 3-2500KVA;12.5;8.4;9.24;;;9.24;2011;3.14
100015757546;NYSEG;CAMPBELL 12.5KV;SUB-TRF 3-2500KVA;12.5;8.4;9.24;;;9.24;2011;3.14
100015757391;NYSEG;CAYUTA#1  8.3KV;SUB-TRF 3-667KVA;8.32;2;2.2000000000000002;;;2.2000000000000002;2011;0.59
100015757392;NYSEG;CAYUTA#1  8.3KV;SUB-TRF 3-667KVA;8.32;2;2.2000000000000002;;;2.2000000000000002;2011;0.59
100015757393;NYSEG;CAYUTA#1  8.3KV;SUB-TRF 3-667KVA;8.32;2;2.2000000000000002;;;2.2000000000000002;2011;0.59
100015756976;NYSEG;CHEMUNG 12.5KV;LTC-TRF 1-7500KVA;12.5;10.5;11.55;;;11.55;2011;8.4
;NYSEG;CORNING 12.5KV;LTC-TRF 1-12/16/20MV;12.5;22.4;24.64;;;24.64;2011;7.41
100015758524;NYSEG;CORNING DCMF 12.5KV;LTC-TRF 1-12/16/20MV;12.5;22;24.2;;;24.2;2011;13.91
100015758265;NYSEG;ERWIN#1 12.5KV;SUB-TRF 1-7.5/9.4/10;12.5;10.5;11.55;;;11.55;2011;3.12
100015758278;NYSEG;ERWIN#2 12.5KV;SUB-TRF 3-2.5/3.1/3.;12.5;10.5;11.55;;;11.55;2011;4.45
100015758279;NYSEG;ERWIN#2 12.5KV;SUB-TRF 3-2.5/3.1/3.;12.5;10.5;11.55;;;11.55;2011;4.45
100015758280;NYSEG;ERWIN#2 12.5KV;SUB-TRF 3-2.5/3.1/3.;12.5;10.5;11.55;;;11.55;2011;4.45
100015757585;NYSEG;FALLBROOK#1 12.5KV;LTC-TRF 1-12/16/20MV;12.5;22.4;24.64;;;24.64;2011;4.53
100015757586;NYSEG;FALLBROOK#2 12.5KV;LTC-TRF 1-12/16/20MV;12.5;22.4;24.64;;;24.64;2011;15.59
100015756403;NYSEG;FIRST ST#1  12.5KV;LTC-TRF 1-5/5.6/7MVA;12.5;7;7.7;;;7.7;2011;3.09
100015756404;NYSEG;FIRST ST#2  12.5KV;LTC-TRF 1-5/5.6MVA;12.5;5.6;6.16;;;6.16;2011;3.41
100015756569;NYSEG;FOURTEENTH ST#2 7.2KV;LTC-TRF 1-10/12.5MVA;7.2;12.5;13.75;;;13.75;2011;2.74
100015756580;NYSEG;FOURTEENTH ST#3 4.8KV;LTC-TRF 1-10/12/14MV;4.8;14;15.4;;;15.4;2011;8.9700000000000006
100015757683;NYSEG;FULTON ST#1  4.8KV;SUB-TRF 3-2.5/3.125M;4.8;9.3800000000000008;10.31;;;10.31;2011;7.57
100015757684;NYSEG;FULTON ST#1  4.8KV;SUB-TRF 3-2.5/3.125M;4.8;9.3800000000000008;10.31;;;10.31;2011;7.57
100015757685;NYSEG;FULTON ST#1  4.8KV;SUB-TRF 3-2.5/3.125M;4.8;9.3800000000000008;10.31;;;10.31;2011;7.57
100015757686;NYSEG;FULTON ST#4  12.5KV;LTC-TRF 1-7.5/9.375M;12.5;10.5;11.55;;;11.55;2011;4.91
100015757152;NYSEG;GOSS RD#1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.12
100015757153;NYSEG;GOSS RD#1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.12
100015757154;NYSEG;GOSS RD#1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.12
100015757156;NYSEG;GOSS RD#2 12.5KV;SUB-TRF 1-5000/6250K;12.5;6.25;6.88;;;6.88;2011;1.08
100015757769;NYSEG;HAMMONDSPRT#1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;1.63
100015757770;NYSEG;HAMMONDSPRT#1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;1.63
100015757771;NYSEG;HAMMONDSPRT#1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;1.63
100015735253;NYSEG;HAMMONDSPRT#2 12.5KV;SUB-TRF 3-1667KVA;12.5;5;5.5;;;5.5;2011;3.23
100015735256;NYSEG;HAMMONDSPRT#2 12.5KV;SUB-TRF 3-1667KVA;12.5;5;5.5;;;5.5;2011;3.23
100015735259;NYSEG;HAMMONDSPRT#2 12.5KV;SUB-TRF 3-1667KVA;12.5;5;5.5;;;5.5;2011;3.23
100015756736;NYSEG;HAMPTON RD#1 12.5KV;SUB-TRF 1-5.0MVA;12.5;5;5.5;;;5.5;2011;4.16
100015756751;NYSEG;HAMPTON RD#2 12.5KV;SUB-TRF 1-5.0MVA;12.5;5;5.5;;;5.5;2011;1.88
100015756753;NYSEG;HAMPTON RD#3 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.35
100015756754;NYSEG;HAMPTON RD#3 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.35
100015756755;NYSEG;HAMPTON RD#3 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.35
100015758015;NYSEG;HICKLING#3  12.5KV;SUB-TRF 1-10/12/14MV;12.5;7.5;8.25;;;8.25;2011;6.29
100015756469;NYSEG;HILLCREST 12.5KV;LTC-TRF 1-12/16/20/2;12.5;22.4;24.64;;;24.64;2011;9.51
100015757804;NYSEG;KANE ST 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;4.49
100015757805;NYSEG;KANE ST 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;4.49
100015757806;NYSEG;KANE ST 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;4.49
100015757961;NYSEG;KANONA 12.5KV;S-TRF 1-7.5/9.375/10;12.5;10.5;11.55;;;11.55;2011;5.09
100015756338;NYSEG;MADISON AV#1 4.8KV;SUB-TRF 3-2500KVA;4.8;7.5;8.25;;;8.25;2011;5.35
100015756339;NYSEG;MADISON AV#1 4.8KV;SUB-TRF 3-2500KVA;4.8;7.5;8.25;;;8.25;2011;5.35
100015756340;NYSEG;MADISON AV#1 4.8KV;SUB-TRF 3-2500KVA;4.8;7.5;8.25;;;8.25;2011;5.35
100015756344;NYSEG;MADISON AV#3 12.5KV;SUB-TRF 1-10/12.5/14;12.5;14;15.4;;;15.4;2011;8.8800000000000008
100015757225;NYSEG;MONTOUR FL#3 8.32KV;SUB-TRF 1-7.5/9.375/;8.32;10.5;11.55;;;11.55;2011;4.1500000000000004
100015758424;NYSEG;PHILO ROAD 12.5KV;SUB-TRF  1-12/16/20M;12.5;20;22;;;22;2011;16.010000000000002
100015757846;NYSEG;PRATTSBURG 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.47
100015757847;NYSEG;PRATTSBURG 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.47
100015757848;NYSEG;PRATTSBURG 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.47
100015757869;NYSEG;PRESHO 12.5KV;LTC-TRF 1-7.5/0/0/8.;12.5;8.4;9.24;;;9.24;2011;5.37
100015757022;NYSEG;RIDGE RD#2  12.5KV;SUB-TRF 3-2.5/3.125/;12.5;10.5;11.55;;;11.55;2011;6.88
100015757023;NYSEG;RIDGE RD#2  12.5KV;SUB-TRF 3-2.5/3.125/;12.5;10.5;11.55;;;11.55;2011;6.88
100015757024;NYSEG;RIDGE RD#2  12.5KV;SUB-TRF 3-2.5/3.125/;12.5;10.5;11.55;;;11.55;2011;6.88
100015757015;NYSEG;RIDGE RD#3 34.5KV;SUB-TRF 1-7.5/8.4MVA;34.5;8.4;9.24;;;9.24;2011;2
100015752314;NYSEG;RIVERSIDE#2  12.5KV;SUB-TRF 12/16/20/22.;12.5;20;22;;;22;2011;13.17
100015756689;NYSEG;RIVERSIDE#2  12.5KV;SUB-TRF 12/16/20/22.;12.5;20;22;;;22;2011;13.17
100015757901;NYSEG;S. ADDISON 12.5KV;SUB-TRF 1-5000KVA;12.5;5;5.5;;;5.5;2011;3.88
100015758660;NYSEG;SULLIVAN PK1 12.5KV;SUB-TRF 1-20/26/33(3;12.5;14;15.4;;;15.4;2011;2.34
100015758685;NYSEG;SULLIVAN PK2 12.5KV;SUB-TRF 1-12/16/20(2;12.5;14;15.4;;;15.4;2011;8.5299999999999994
100015756873;NYSEG;TUTTLE PLACE 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.32
100015756874;NYSEG;TUTTLE PLACE 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.32
100015756875;NYSEG;TUTTLE PLACE 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.32
100015756281;NYSEG;WEST ELMIRA 4.8KV;SUB-TRF 3-2500KVA;4.8;9.3800000000000008;10.31;;;10.31;2011;6.71
100015756282;NYSEG;WEST ELMIRA 4.8KV;SUB-TRF 3-2500KVA;4.8;9.3800000000000008;10.31;;;10.31;2011;6.71
100015756283;NYSEG;WEST ELMIRA 4.8KV;SUB-TRF 3-2500KVA;4.8;9.3800000000000008;10.31;;;10.31;2011;6.71
100015757928;NYSEG;WHISKEY CREEK 12.5KV;SUB-TRF 3-1.25/0/0/1;12.5;4.2;4.62;;;4.62;2011;0
100015757929;NYSEG;WHISKEY CREEK 12.5KV;SUB-TRF 3-1.25/0/0/1;12.5;4.2;4.62;;;4.62;2011;0
100015757930;NYSEG;WHISKEY CREEK 12.5KV;SUB-TRF 3-1.25/0/0/1;12.5;4.2;4.62;;;4.62;2011;0
100015756484;NYSEG;WOODLAWN #1 12.5KV;SUB-TRF 1-10.5MVA;12.5;7.5;8.25;;;8.25;2011;7.01
100015756485;NYSEG;WOODLAWN #1 12.5KV;SUB-TRF 1-10.5MVA;12.5;7.5;8.25;;;8.25;2011;7.01
100015756486;NYSEG;WOODLAWN #1 12.5KV;SUB-TRF 1-10.5MVA;12.5;7.5;8.25;;;8.25;2011;7.01
100015756487;NYSEG;WOODLAWN #2 7.2KV;LTC-TRF 1-10/12.5MVA;7.2;12.5;13.75;;;13.75;2011;2.99
100015756489;NYSEG;WOODLAWN #3 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.05
100015756490;NYSEG;WOODLAWN #3 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.05
100015756491;NYSEG;WOODLAWN #3 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.05
100015758580;NYSEG;YAWGER RD 12.5 Kv;SUB TRF 1-12/16/20/2;12.5;0;0;;;0;2011;8.3699999999999992
100015753385;NYSEG;BANKERT RD 12.5KV;LTC-TRF 1-12/16/20/2;12.5;22.4;24.64;;;24.64;2011;14.85
100015753100;NYSEG;BELLONA 4.8KV;SUB-TRF 3-500KVA;4.8;1.5;1.65;;;1.65;2011;1.08
100015753101;NYSEG;BELLONA 4.8KV;SUB-TRF 3-500KVA;4.8;1.5;1.65;;;1.65;2011;1.08
100015753102;NYSEG;BELLONA 4.8KV;SUB-TRF 3-500KVA;4.8;1.5;1.65;;;1.65;2011;1.08
100015752593;NYSEG;CLYDE 4.8KV;SUB-TRF 3-2500KVA;4.8;7.5;8.25;;;8.25;2011;6.99
100015753111;NYSEG;DRESDEN 12.5KV;SUB-TRF 3-833/933KVA;12.5;2.8;3.08;;;3.08;2011;0.33
100015753120;NYSEG;DRESDEN 12.5KV;SUB-TRF 3-833/933KVA;12.5;2.8;3.08;;;3.08;2011;0.33
100015753121;NYSEG;DRESDEN 12.5KV;SUB-TRF 3-833/933KVA;12.5;2.8;3.08;;;3.08;2011;0.33
100015753106;NYSEG;DRESDEN 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2011;1
100015753109;NYSEG;DRESDEN 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2011;1
100015753110;NYSEG;DRESDEN 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2011;1
100015753331;NYSEG;DUNDEE 4.8KV;SUB-TRF 3-1667/1867K;4.8;5.6;6.16;;;6.16;2011;2.16
100015753332;NYSEG;DUNDEE 4.8KV;SUB-TRF 3-1667/1867K;4.8;5.6;6.16;;;6.16;2011;2.16
100015753333;NYSEG;DUNDEE 4.8KV;SUB-TRF 3-1667/1867K;4.8;5.6;6.16;;;6.16;2011;2.16
100015753602;NYSEG;FIVE POINTS 12.5 KV;SUB-TRF 1-2500/2800K;12.5;2.8;3.08;;;3.08;2011;1.93
100015753020;NYSEG;GORHAM 4.8KV;SUB-TRF 3-833KVA;4.8;2.5;2.75;;;2.75;2011;2.15
100015753021;NYSEG;GORHAM 4.8KV;SUB-TRF 3-833KVA;4.8;2.5;2.75;;;2.75;2011;2.15
100015753022;NYSEG;GORHAM 4.8KV;SUB-TRF 3-833KVA;4.8;2.5;2.75;;;2.75;2011;2.15
100015752829;NYSEG;GOULDS 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;5.21
100015752830;NYSEG;GOULDS 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;5.21
100015752831;NYSEG;GOULDS 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;5.21
100015753046;NYSEG;HALL 4.8KV;SUB-TRF 3-333KVA;4.8;1;1.1000000000000001;;;1.1000000000000001;2011;0.57999999999999996
100015753047;NYSEG;HALL 4.8KV;SUB-TRF 3-333KVA;4.8;1;1.1000000000000001;;;1.1000000000000001;2011;0.57999999999999996
100015753048;NYSEG;HALL 4.8KV;SUB-TRF 3-333KVA;4.8;1;1.1000000000000001;;;1.1000000000000001;2011;0.57999999999999996
100015753509;NYSEG;KEUKA 4.8KV;SUB-TRF 1-5000KVA;4.8;3;3.3;;;3.3;2011;3.71
100015753510;NYSEG;KEUKA 4.8KV;SUB-TRF 1-5000KVA;4.8;3;3.3;;;3.3;2011;3.71
100015753511;NYSEG;KEUKA 4.8KV;SUB-TRF 1-5000KVA;4.8;3;3.3;;;3.3;2011;3.71
100015752743;NYSEG;LEHIGH ST#1 12.5KV;SUB-TRF 3-2500/2800K;12.5;8.4;9.24;;;9.24;2011;5.6
100015752744;NYSEG;LEHIGH ST#1 12.5KV;SUB-TRF 3-2500/2800K;12.5;8.4;9.24;;;9.24;2011;5.6
100015752745;NYSEG;LEHIGH ST#1 12.5KV;SUB-TRF 3-2500/2800K;12.5;8.4;9.24;;;9.24;2011;5.6
100015752735;NYSEG;LEHIGH ST#2 12.5KV;SUB-TRF 3-3333/4667K;12.5;14;15.4;;;15.4;2011;12.63
100015752736;NYSEG;LEHIGH ST#2 12.5KV;SUB-TRF 3-3333/4667K;12.5;14;15.4;;;15.4;2011;12.63
100015752737;NYSEG;LEHIGH ST#2 12.5KV;SUB-TRF 3-3333/4667K;12.5;14;15.4;;;15.4;2011;12.63
100015752536;NYSEG;LYONS 12.5KV;SUB-TRF 3-3333/4667K;12.5;14;15.4;;;15.4;2011;8.34
100015752964;NYSEG;MacDOUGAL 1 7.2KV;SUB-TRF 3-833/933KVA;7.2;2.8;3.08;;;3.08;2011;2.4900000000000002
100015752965;NYSEG;MacDOUGAL 1 7.2KV;SUB-TRF 3-833/933KVA;7.2;2.8;3.08;;;3.08;2011;2.4900000000000002
100015752966;NYSEG;MacDOUGAL 1 7.2KV;SUB-TRF 3-833/933KVA;7.2;2.8;3.08;;;3.08;2011;2.4900000000000002
100015752963;NYSEG;MacDOUGAL 2  12.5KV;SUB-TRF 3-833KVA;12.5;2.5;2.75;;;2.75;2011;2.0499999999999998
100015752967;NYSEG;MacDOUGAL 2  12.5KV;SUB-TRF 3-833KVA;12.5;2.5;2.75;;;2.75;2011;2.0499999999999998
100015752968;NYSEG;MacDOUGAL 2  12.5KV;SUB-TRF 3-833KVA;12.5;2.5;2.75;;;2.75;2011;2.0499999999999998
100015752311;NYSEG;MACEDON 12.5KV;LTC-TRF 1-12/16/20/2;12.5;22.4;24.64;;;24.64;2011;21.91
100015753089;NYSEG;MIDDLESEX 4.8KV;SUB-TRF 1-5000KVA;4.8;5;5.5;;;5.5;2011;1.91
100015753173;NYSEG;MILO 4.8KV;SUB-TRF 3-833/933KVA;4.8;2.8;3.08;;;3.08;2011;2.66
100015753174;NYSEG;MILO 4.8KV;SUB-TRF 3-833/933KVA;4.8;2.8;3.08;;;3.08;2011;2.66
100015753175;NYSEG;MILO 4.8KV;SUB-TRF 3-833/933KVA;4.8;2.8;3.08;;;3.08;2011;2.66
100015752648;NYSEG;OAKS CORNERS 1  4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;2.73
100015752649;NYSEG;OAKS CORNERS 1  4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;2.73
100015752661;NYSEG;OAKS CORNERS 1  4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;2.73
100015752658;NYSEG;OAKS CORNERS 2  4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;2.39
100015752659;NYSEG;OAKS CORNERS 2  4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;2.39
100015752660;NYSEG;OAKS CORNERS 2  4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;2.39
100015752429;NYSEG;PALMYRA 4.8KV;LTC-TRF 1-7.5/10.5 M;4.8;10.5;11.55;;;11.55;2011;5.99
100015752606;NYSEG;PHELPS 4.8KV;SUB-TRF 3-833/933KVA;4.8;2.8;3.08;;;3.08;2011;3.03
100015752607;NYSEG;PHELPS 4.8KV;SUB-TRF 3-833/933KVA;4.8;2.8;3.08;;;3.08;2011;3.03
100015752608;NYSEG;PHELPS 4.8KV;SUB-TRF 3-833/933KVA;4.8;2.8;3.08;;;3.08;2011;3.03
100015753058;NYSEG;RUSHVILLE 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;2.2200000000000002
100015753059;NYSEG;RUSHVILLE 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;2.2200000000000002
100015753060;NYSEG;RUSHVILLE 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;2.2200000000000002
100015752987;NYSEG;SAMPSON 4.8KV;SUB-TRF 3-333KVA;4.8;1;1.1000000000000001;;;1.1000000000000001;2011;0.4
100015752992;NYSEG;SAMPSON 4.8KV;SUB-TRF 3-333KVA;4.8;1;1.1000000000000001;;;1.1000000000000001;2011;0.4
100015752993;NYSEG;SAMPSON 4.8KV;SUB-TRF 3-333KVA;4.8;1;1.1000000000000001;;;1.1000000000000001;2011;0.4
100015752874;NYSEG;SENECA FALLS  12.5KV;LTC-TRF 1-12/16/20/2;12.5;22.4;24.64;;;24.64;2011;12
100015753476;NYSEG;SENECA ORDINANCE  12.5KV;SUB-TRF 1-7500KVA;12.5;0;0;;;0;2011;0.51
100015753419;NYSEG;SENECA ORDINANCE  4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.25
100015753420;NYSEG;SENECA ORDINANCE  4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.25
100015753421;NYSEG;SENECA ORDINANCE  4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2011;3.25
100015753135;NYSEG;ST. JOHNS 4.8KV;SUB-TRF 1-1500/1933K;4.8;1.93;2.13;;;2.13;2011;0.9
100015752486;NYSEG;VanBUREN 1 - 12.5KV;LTC-TF 1-12/16/20/22;12.5;22.4;24.64;;;24.64;2011;17
100015752474;NYSEG;VanBUREN 2 - 12.5KV;SUB-TRF 3-3333/4667K;12.5;14;15.4;;;15.4;2011;10.83
100015752482;NYSEG;VanBUREN 2 - 12.5KV;SUB-TRF 3-3333/4667K;12.5;14;15.4;;;15.4;2011;10.83
100015752485;NYSEG;VanBUREN 2 - 12.5KV;SUB-TRF 3-3333/4667K;12.5;14;15.4;;;15.4;2011;10.83
100015752790;NYSEG;WATERLOO 4.8KV;SUB-TRF 3-2500/3500K;4.8;10.5;11.55;;;11.55;2011;9.0500000000000007
100015752791;NYSEG;WATERLOO 4.8KV;SUB-TRF 3-2500/3500K;4.8;10.5;11.55;;;11.55;2011;9.0500000000000007
100015752792;NYSEG;WATERLOO 4.8KV;SUB-TRF 3-2500/3500K;4.8;10.5;11.55;;;11.55;2011;9.0500000000000007
100015752707;NYSEG;WEST GENEVA - 1  12.5KV;LTC-TRF 1-12/16/20/2;12.5;22.4;24.64;;;24.64;2011;13.15
100015752684;NYSEG;WEST GENEVA - 2  12.5KV;SUB-TRF 3-3333/3733K;12.5;12.2;13.42;;;13.42;2011;9.3000000000000007
100015752685;NYSEG;WEST GENEVA - 2  12.5KV;SUB-TRF 3-3333/3733K;12.5;12.2;13.42;;;13.42;2011;9.3000000000000007
100015752686;NYSEG;WEST GENEVA - 2  12.5KV;SUB-TRF 3-3333/3733K;12.5;12.2;13.42;;;13.42;2011;9.3000000000000007
100015759228;NYSEG;ARKPORT 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2011;2.93
100015759229;NYSEG;ARKPORT 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2011;2.93
100015759240;NYSEG;ARKPORT 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2011;2.93
100015759261;NYSEG;ATLANTA 4.8KV;SUB-TRF 1-2500KVA;4.8;2.5;2.75;;;2.75;2011;1.1100000000000001
100015759301;NYSEG;BENNETT#3  - 12.5KV;SUB-TRF 3-2500KVA;12.5;7.5;8.25;;;8.25;2011;6.27
100015759302;NYSEG;BENNETT#3  - 12.5KV;SUB-TRF 3-2500KVA;12.5;7.5;8.25;;;8.25;2011;6.27
100015759303;NYSEG;BENNETT#3  - 12.5KV;SUB-TRF 3-2500KVA;12.5;7.5;8.25;;;8.25;2011;6.27
100015759405;NYSEG;CANASERAGA 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2011;1.23
100015759406;NYSEG;CANASERAGA 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2011;1.23
100015759407;NYSEG;CANASERAGA 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2011;1.23
100015759443;NYSEG;CANISTEO 4.8KV;SUB-TRF 1-5/6.25/7MV;4.8;7;7.7;;;7.7;2011;1.91
100015759434;NYSEG;COHOCTON 4.8KV;SUB-TRF 3-833KVA;4.8;2.5;2.75;;;2.75;2011;1.01
100015759435;NYSEG;COHOCTON 4.8KV;SUB-TRF 3-833KVA;4.8;2.5;2.75;;;2.75;2011;1.01
100015759436;NYSEG;COHOCTON 4.8KV;SUB-TRF 3-833KVA;4.8;2.5;2.75;;;2.75;2011;1.01
100015759149;NYSEG;HILL STREET#1 4.8KV;SUB-TRF 1-7.5/8.4MVA;4.8;8.4;9.24;;;9.24;2011;2.2999999999999998
100015759152;NYSEG;HILL STREET#2 4.8KV;SUB-TRF 1-7.5/8.4MVA;4.8;8.4;9.24;;;9.24;2011;2.3199999999999998
100015759473;NYSEG;HOWARD 12.5KV;SUB-TRF 3-833KVA;12.5;2.5;2.75;;;2.75;2011;0
100015759474;NYSEG;HOWARD 12.5KV;SUB-TRF 3-833KVA;12.5;2.5;2.75;;;2.75;2011;0
100015759475;NYSEG;HOWARD 12.5KV;SUB-TRF 3-833KVA;12.5;2.5;2.75;;;2.75;2011;0
100015759504;NYSEG;LEICESTER#1 4.8KV;SUB-TRF 3-333KVA;4.8;1;1.1000000000000001;;;1.1000000000000001;2011;0.73
100015759505;NYSEG;LEICESTER#1 4.8KV;SUB-TRF 3-333KVA;4.8;1;1.1000000000000001;;;1.1000000000000001;2011;0.73
